decision_time_ist,difficulty_used,diff_ratio,state_final,power_w_avg,temp_c_avg,hashrate_hs_avg,kWh_5min,cost_5min,hashes_5min,hash_per_kWh,hash_per_J,tariff_inr_per_kwh,state_change
2025-10-17 07:35:00,670586104239,1.1211255781164904,HALF,112.07130384772178,62.86110129730814,6690.639881277447,0.009339275320643482,0.06537492724450437,2007191.964383234,214919455.2543652,59.69984868176812,,False
2025-10-17 07:40:00,669110464547,1.1176642094785587,HALF,101.368867116387,61.55545082602374,6789.488807818866,0.008447405593032248,0.05913183915122574,2036846.64234566,241120971.39336258,66.97804760926739,,False
2025-10-17 07:45:00,668351731613,1.1154139255832318,HALF,104.70840806064683,62.63303028869679,6785.623237132329,0.008725700671720571,0.061079904702044,2035686.9711396988,233297823.03182,64.80495084217223,,False
2025-10-17 07:50:00,668562153911,1.1147702044828642,HALF,110.20694110136394,60.46164787771713,6768.987124757,0.009183911758446994,0.06428738230912896,2030696.1374271,221114508.8104039,61.420696891778874,,False
2025-10-17 07:55:00,665871699659,1.1093076326053748,HALF,105.00240161902803,61.07384273943723,6829.638793007808,0.008750200134919001,0.06125140094443301,2048891.6379023425,234153688.63689524,65.04269128802646,,False
2025-10-17 08:00:00,664966887320,1.1068294434627712,HALF,115.70018229015112,62.41214108886452,6703.025032458304,0.009641681857512593,0.06749177300258816,2010907.5097374911,208563976.6438295,57.93443795661931,,False
2025-10-17 08:05:00,665897505210,1.1074150557685405,HALF,110.34713649374788,62.71322874182158,6617.647618514723,0.009195594707812324,0.06436916295468627,1985294.285554417,215896236.0387377,59.971176677427145,,False
2025-10-17 08:10:00,670426479718,1.1139929716480295,HALF,105.01200191993995,65.31111622890147,6837.628575985076,0.008751000159994995,0.06125700111996496,2051288.5727955229,234406186.18348834,65.11282949541342,,False
2025-10-17 08:15:00,669541846302,1.1115753153424246,HALF,111.67841064530336,63.68540361334552,7059.81646022031,0.009306534220441944,0.0651457395430936,2117944.938066093,227576118.87505817,63.215588576405054,,False
2025-10-17 08:20:00,667420298728,1.1071270884937672,HALF,110.85631234284591,61.59849497390543,6720.422815760261,0.009238026028570493,0.06466618219999345,2016126.8447280782,218242169.75496626,60.622824931935064,,False
